datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,status,additional_consumption,additional_generation,rir,rcr,owner_serno
2023-01-03 03:00:00,00000003050,20230103030000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 04:00:00,00000003050,20230103040000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 05:00:00,00000003050,20230103050000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 06:00:00,00000003050,20230103060000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 07:00:00,00000003050,20230103070000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 08:00:00,00000003050,20230103080000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 09:00:00,00000003050,20230103090000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 10:00:00,00000003050,20230103100000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 11:00:00,00000003050,20230103110000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 12:00:00,00000003050,20230103120000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 13:00:00,00000003050,20230103130000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 14:00:00,00000003050,20230103140000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 15:00:00,00000003050,20230103150000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 16:00:00,00000003050,20230103160000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 17:00:00,00000003050,20230103170000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 18:00:00,00000003050,20230103180000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 19:00:00,00000003050,20230103190000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 20:00:00,00000003050,20230103200000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 21:00:00,00000003050,20230103210000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 22:00:00,00000003050,20230103220000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-03 23:00:00,00000003050,20230103230000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 00:00:00,00000003050,20230104000000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 01:00:00,00000003050,20230104010000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 02:00:00,00000003050,20230104020000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 03:00:00,00000003050,20230104030000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 04:00:00,00000003050,20230104040000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 05:00:00,00000003050,20230104050000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 06:00:00,00000003050,20230104060000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 07:00:00,00000003050,20230104070000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 08:00:00,00000003050,20230104080000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 09:00:00,00000003050,20230104090000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 10:00:00,00000003050,20230104100000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 11:00:00,00000003050,20230104110000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 12:00:00,00000003050,20230104120000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 13:00:00,00000003050,20230104130000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 14:00:00,00000003050,20230104140000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 15:00:00,00000003050,20230104150000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 16:00:00,00000003050,20230104160000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 17:00:00,00000003050,20230104170000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 18:00:00,00000003050,20230104180000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 19:00:00,00000003050,20230104190000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 20:00:00,00000003050,20230104200000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 21:00:00,00000003050,20230104210000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 22:00:00,00000003050,20230104220000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-04 23:00:00,00000003050,20230104230000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 00:00:00,00000003050,20230105000000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 01:00:00,00000003050,20230105010000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 02:00:00,00000003050,20230105020000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 03:00:00,00000003050,20230105030000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 04:00:00,00000003050,20230105040000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 05:00:00,00000003050,20230105050000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 06:00:00,00000003050,20230105060000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 07:00:00,00000003050,20230105070000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 08:00:00,00000003050,20230105080000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 09:00:00,00000003050,20230105090000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 10:00:00,00000003050,20230105100000,0.0,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 11:00:00,00000003050,20230105110000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 12:00:00,00000003050,20230105120000,0.0,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589405
2023-01-05 13:00:00,00000003050,20230105130000,0.027,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,37.04,589405
2023-01-05 14:00:00,00000003050,20230105140000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-05 15:00:00,00000003050,20230105150000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-05 16:00:00,00000003050,20230105160000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-05 17:00:00,00000003050,20230105170000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-05 18:00:00,00000003050,20230105180000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-05 19:00:00,00000003050,20230105190000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-05 20:00:00,00000003050,20230105200000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-05 21:00:00,00000003050,20230105210000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-05 22:00:00,00000003050,20230105220000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-05 23:00:00,00000003050,20230105230000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-06 00:00:00,00000003050,20230106000000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-06 01:00:00,00000003050,20230106010000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-06 02:00:00,00000003050,20230106020000,0.055,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.18,589405
2023-01-06 03:00:00,00000003050,20230106030000,0.055,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.18,589405
2023-01-06 04:00:00,00000003050,20230106040000,0.055,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.18,589405
2023-01-06 05:00:00,00000003050,20230106050000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-06 06:00:00,00000003050,20230106060000,0.055,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.18,589405
2023-01-06 07:00:00,00000003050,20230106070000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-06 08:00:00,00000003050,20230106080000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-06 09:00:00,00000003050,20230106090000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-06 10:00:00,00000003050,20230106100000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-06 11:00:00,00000003050,20230106110000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-06 12:00:00,00000003050,20230106120000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-06 13:00:00,00000003050,20230106130000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-06 14:00:00,00000003050,20230106140000,0.052,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,19.23,589405
2023-01-06 15:00:00,00000003050,20230106150000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-06 16:00:00,00000003050,20230106160000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-06 17:00:00,00000003050,20230106170000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-06 18:00:00,00000003050,20230106180000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-06 19:00:00,00000003050,20230106190000,0.051,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,15.69,589405
2023-01-06 20:00:00,00000003050,20230106200000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-06 21:00:00,00000003050,20230106210000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-06 22:00:00,00000003050,20230106220000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-06 23:00:00,00000003050,20230106230000,0.052,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,19.23,589405
2023-01-07 00:00:00,00000003050,20230107000000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-07 01:00:00,00000003050,20230107010000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-07 02:00:00,00000003050,20230107020000,0.055,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.18,589405
2023-01-07 03:00:00,00000003050,20230107030000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-07 04:00:00,00000003050,20230107040000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-07 05:00:00,00000003050,20230107050000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-07 06:00:00,00000003050,20230107060000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-07 07:00:00,00000003050,20230107070000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-07 08:00:00,00000003050,20230107080000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-07 09:00:00,00000003050,20230107090000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-07 10:00:00,00000003050,20230107100000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-07 11:00:00,00000003050,20230107110000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-07 12:00:00,00000003050,20230107120000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-07 13:00:00,00000003050,20230107130000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-07 14:00:00,00000003050,20230107140000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-07 15:00:00,00000003050,20230107150000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-07 16:00:00,00000003050,20230107160000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-07 17:00:00,00000003050,20230107170000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-07 18:00:00,00000003050,20230107180000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-07 19:00:00,00000003050,20230107190000,0.05,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.0,589405
2023-01-07 20:00:00,00000003050,20230107200000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-07 21:00:00,00000003050,20230107210000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-07 22:00:00,00000003050,20230107220000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-07 23:00:00,00000003050,20230107230000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-08 00:00:00,00000003050,20230108000000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-08 01:00:00,00000003050,20230108010000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-08 02:00:00,00000003050,20230108020000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-08 03:00:00,00000003050,20230108030000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-08 04:00:00,00000003050,20230108040000,0.054,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.67,589405
2023-01-08 05:00:00,00000003050,20230108050000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-08 06:00:00,00000003050,20230108060000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-08 07:00:00,00000003050,20230108070000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-08 08:00:00,00000003050,20230108080000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-08 09:00:00,00000003050,20230108090000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-08 10:00:00,00000003050,20230108100000,0.052,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,19.23,589405
2023-01-08 11:00:00,00000003050,20230108110000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-08 12:00:00,00000003050,20230108120000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-08 13:00:00,00000003050,20230108130000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-08 14:00:00,00000003050,20230108140000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-08 15:00:00,00000003050,20230108150000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-08 16:00:00,00000003050,20230108160000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-08 17:00:00,00000003050,20230108170000,0.052,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,19.23,589405
2023-01-08 18:00:00,00000003050,20230108180000,0.05,0.0,0.008,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.0,589405
2023-01-08 19:00:00,00000003050,20230108190000,0.049,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.37,589405
2023-01-08 20:00:00,00000003050,20230108200000,0.05,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.0,589405
2023-01-08 21:00:00,00000003050,20230108210000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-08 22:00:00,00000003050,20230108220000,0.051,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.65,589405
2023-01-08 23:00:00,00000003050,20230108230000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-09 00:00:00,00000003050,20230109000000,0.052,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,17.31,589405
2023-01-09 01:00:00,00000003050,20230109010000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-09 02:00:00,00000003050,20230109020000,0.053,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.87,589405
2023-01-09 03:00:00,00000003050,20230109030000,0.053,0.0,0.009,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,16.98,589405
2023-01-09 04:00:00,00000003050,20230109040000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
2023-01-09 05:00:00,00000003050,20230109050000,0.054,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,18.52,589405
