datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,rir,rcr,status,additional_consumption,additional_generation,owner_serno
2023-01-01 00:00:00,00000006660,20230101000000,0.041,0.016,0.015,0.0,0.0,0.0,1.0,39.02,36.59,4,0.0,0.0,589404
2023-01-01 01:00:00,00000006660,20230101010000,0.041,0.017,0.014,0.0,0.0,0.0,1.0,41.46,34.15,4,0.0,0.0,589404
2023-01-01 02:00:00,00000006660,20230101020000,0.041,0.017,0.015,0.0,0.0,0.0,1.0,41.46,36.59,4,0.0,0.0,589404
2023-01-01 03:00:00,00000006660,20230101030000,0.041,0.017,0.015,0.0,0.0,0.0,1.0,41.46,36.59,4,0.0,0.0,589404
2023-01-01 04:00:00,00000006660,20230101040000,0.041,0.017,0.015,0.0,0.0,0.0,1.0,41.46,36.59,4,0.0,0.0,589404
2023-01-01 05:00:00,00000006660,20230101050000,0.041,0.017,0.014,0.0,0.0,0.0,1.0,41.46,34.15,4,0.0,0.0,589404
2023-01-01 06:00:00,00000006660,20230101060000,0.042,0.017,0.015,0.0,0.0,0.0,1.0,40.48,35.71,4,0.0,0.0,589404
2023-01-01 07:00:00,00000006660,20230101070000,0.041,0.017,0.014,0.0,0.0,0.0,1.0,41.46,34.15,4,0.0,0.0,589404
2023-01-01 08:00:00,00000006660,20230101080000,0.042,0.018,0.015,0.0,0.0,0.0,1.0,42.86,35.71,4,0.0,0.0,589404
2023-01-01 09:00:00,00000006660,20230101090000,0.04,0.016,0.015,0.0,0.0,0.0,1.0,40.0,37.5,4,0.0,0.0,589404
2023-01-01 10:00:00,00000006660,20230101100000,0.038,0.013,0.015,0.0,0.0,0.0,1.0,34.21,39.47,4,0.0,0.0,589404
2023-01-01 11:00:00,00000006660,20230101110000,0.045,0.012,0.018,0.0,0.0,0.0,1.0,26.67,40.0,4,0.0,0.0,589404
2023-01-01 12:00:00,00000006660,20230101120000,0.042,0.012,0.016,0.0,0.0,0.0,1.0,28.57,38.1,4,0.0,0.0,589404
2023-01-01 13:00:00,00000006660,20230101130000,0.04,0.015,0.015,0.0,0.0,0.0,1.0,37.5,37.5,4,0.0,0.0,589404
2023-01-01 14:00:00,00000006660,20230101140000,1.61,0.018,0.014,0.0,0.0,0.0,1.0,1.12,0.87,4,0.0,0.0,589404
2023-01-01 15:00:00,00000006660,20230101150000,0.718,0.228,0.008,0.0,0.0,0.0,1.0,31.75,1.11,4,0.0,0.0,589404
2023-01-01 16:00:00,00000006660,20230101160000,0.113,0.333,0.004,0.0,0.0,0.0,1.0,294.69,3.54,4,0.0,0.0,589404
2023-01-01 17:00:00,00000006660,20230101170000,0.104,0.335,0.004,0.0,0.0,0.0,1.0,322.12,3.85,4,0.0,0.0,589404
2023-01-01 18:00:00,00000006660,20230101180000,0.117,0.25,0.003,0.0,0.0,0.0,1.0,213.68,2.56,4,0.0,0.0,589404
2023-01-01 19:00:00,00000006660,20230101190000,0.025,0.018,0.008,0.0,0.0,0.0,1.0,72.0,32.0,4,0.0,0.0,589404
2023-01-01 20:00:00,00000006660,20230101200000,0.025,0.018,0.008,0.0,0.0,0.0,1.0,72.0,32.0,4,0.0,0.0,589404
2023-01-01 21:00:00,00000006660,20230101210000,0.025,0.018,0.008,0.0,0.0,0.0,1.0,72.0,32.0,4,0.0,0.0,589404
2023-01-01 22:00:00,00000006660,20230101220000,0.023,0.015,0.008,0.0,0.0,0.0,1.0,65.22,34.78,4,0.0,0.0,589404
2023-01-01 23:00:00,00000006660,20230101230000,0.014,0.007,0.011,0.0,0.0,0.0,1.0,50.0,78.57,4,0.0,0.0,589404
2023-01-02 00:00:00,00000006660,20230102000000,0.024,0.017,0.008,0.0,0.0,0.0,1.0,70.83,33.33,4,0.0,0.0,589404
2023-01-02 01:00:00,00000006660,20230102010000,0.026,0.02,0.009,0.0,0.0,0.0,1.0,76.92,34.62,4,0.0,0.0,589404
2023-01-02 02:00:00,00000006660,20230102020000,0.026,0.021,0.009,0.0,0.0,0.0,1.0,80.77,34.62,4,0.0,0.0,589404
2023-01-02 03:00:00,00000006660,20230102030000,0.026,0.021,0.008,0.0,0.0,0.0,1.0,80.77,30.77,4,0.0,0.0,589404
2023-01-02 04:00:00,00000006660,20230102040000,0.025,0.021,0.009,0.0,0.0,0.0,1.0,84.0,36.0,4,0.0,0.0,589404
2023-01-02 05:00:00,00000006660,20230102050000,0.013,0.003,0.011,0.0,0.0,0.0,1.0,23.08,84.62,4,0.0,0.0,589404
2023-01-02 06:00:00,00000006660,20230102060000,0.027,0.019,0.011,0.0,0.0,0.0,1.0,70.37,40.74,4,0.0,0.0,589404
2023-01-02 07:00:00,00000006660,20230102070000,0.026,0.02,0.008,0.0,0.0,0.0,1.0,76.92,30.77,4,0.0,0.0,589404
2023-01-02 08:00:00,00000006660,20230102080000,0.025,0.02,0.008,0.0,0.0,0.0,1.0,80.0,32.0,4,0.0,0.0,589404
2023-01-02 09:00:00,00000006660,20230102090000,0.025,0.019,0.008,0.0,0.0,0.0,1.0,76.0,32.0,4,0.0,0.0,589404
2023-01-02 10:00:00,00000006660,20230102100000,0.011,0.002,0.011,0.0,0.0,0.0,1.0,18.18,100.0,4,0.0,0.0,589404
2023-01-02 11:00:00,00000006660,20230102110000,0.025,0.02,0.008,0.0,0.0,0.0,1.0,80.0,32.0,4,0.0,0.0,589404
2023-01-02 12:00:00,00000006660,20230102120000,0.026,0.021,0.007,0.0,0.0,0.0,1.0,80.77,26.92,4,0.0,0.0,589404
2023-01-02 13:00:00,00000006660,20230102130000,0.027,0.022,0.008,0.0,0.0,0.0,1.0,81.48,29.63,4,0.0,0.0,589404
2023-01-02 14:00:00,00000006660,20230102140000,0.019,0.013,0.009,0.0,0.0,0.0,1.0,68.42,47.37,4,0.0,0.0,589404
2023-01-02 15:00:00,00000006660,20230102150000,0.016,0.008,0.01,0.0,0.0,0.0,1.0,50.0,62.5,4,0.0,0.0,589404
2023-01-02 16:00:00,00000006660,20230102160000,0.026,0.021,0.008,0.0,0.0,0.0,1.0,80.77,30.77,4,0.0,0.0,589404
2023-01-02 17:00:00,00000006660,20230102170000,0.026,0.021,0.008,0.0,0.0,0.0,1.0,80.77,30.77,4,0.0,0.0,589404
2023-01-02 18:00:00,00000006660,20230102180000,0.025,0.021,0.007,0.0,0.0,0.0,1.0,84.0,28.0,4,0.0,0.0,589404
2023-01-02 19:00:00,00000006660,20230102190000,0.021,0.013,0.009,0.0,0.0,0.0,1.0,61.9,42.86,4,0.0,0.0,589404
2023-01-02 20:00:00,00000006660,20230102200000,0.014,0.007,0.009,0.0,0.0,0.0,1.0,50.0,64.29,4,0.0,0.0,589404
2023-01-02 21:00:00,00000006660,20230102210000,0.556,0.02,0.018,0.0,0.0,0.0,1.0,3.6,3.24,4,0.0,0.0,589404
2023-01-02 22:00:00,00000006660,20230102220000,2.836,0.021,0.01,0.0,0.0,0.0,1.0,0.74,0.35,4,0.0,0.0,589404
2023-01-02 23:00:00,00000006660,20230102230000,3.224,0.02,0.001,0.0,0.0,0.0,1.0,0.62,0.03,4,0.0,0.0,589404
2023-01-03 00:00:00,00000006660,20230103000000,3.381,0.021,0.001,0.0,0.0,0.0,1.0,0.62,0.03,4,0.0,0.0,589404
2023-01-03 01:00:00,00000006660,20230103010000,3.527,0.017,0.0,0.0,0.0,0.0,1.0,0.48,0.0,4,0.0,0.0,589404
2023-01-03 02:00:00,00000006660,20230103020000,3.549,0.017,0.0,0.0,0.0,0.0,1.0,0.48,0.0,4,0.0,0.0,589404
2023-01-03 03:00:00,00000006660,20230103030000,3.54,0.027,0.0,0.0,0.0,0.0,1.0,0.76,0.0,4,0.0,0.0,589404
2023-01-03 04:00:00,00000006660,20230103040000,2.585,0.02,0.005,0.0,0.0,0.0,1.0,0.77,0.19,4,0.0,0.0,589404
2023-01-03 05:00:00,00000006660,20230103050000,2.66,0.018,0.008,0.0,0.0,0.0,1.0,0.68,0.3,4,0.0,0.0,589404
2023-01-03 06:00:00,00000006660,20230103060000,2.595,0.02,0.007,0.0,0.0,0.0,1.0,0.77,0.27,4,0.0,0.0,589404
2023-01-03 07:00:00,00000006660,20230103070000,2.565,0.02,0.006,0.0,0.0,0.0,1.0,0.78,0.23,4,0.0,0.0,589404
2023-01-03 08:00:00,00000006660,20230103080000,2.537,0.01,0.007,0.0,0.0,0.0,1.0,0.39,0.28,4,0.0,0.0,589404
2023-01-03 09:00:00,00000006660,20230103090000,2.563,0.011,0.008,0.0,0.0,0.0,1.0,0.43,0.31,4,0.0,0.0,589404
2023-01-03 10:00:00,00000006660,20230103100000,3.422,0.022,0.007,0.0,0.0,0.0,1.0,0.64,0.2,4,0.0,0.0,589404
2023-01-03 11:00:00,00000006660,20230103110000,2.186,0.029,0.004,0.0,0.0,0.0,1.0,1.33,0.18,4,0.0,0.0,589404
2023-01-03 12:00:00,00000006660,20230103120000,3.644,0.025,0.004,0.0,0.0,0.0,1.0,0.69,0.11,4,0.0,0.0,589404
2023-01-03 13:00:00,00000006660,20230103130000,0.285,0.025,0.007,0.0,0.0,0.0,1.0,8.77,2.46,4,0.0,0.0,589404
2023-01-03 14:00:00,00000006660,20230103140000,0.026,0.02,0.008,0.0,0.0,0.0,1.0,76.92,30.77,4,0.0,0.0,589404
2023-01-03 15:00:00,00000006660,20230103150000,0.024,0.019,0.008,0.0,0.0,0.0,1.0,79.17,33.33,4,0.0,0.0,589404
2023-01-03 16:00:00,00000006660,20230103160000,0.022,0.015,0.008,0.0,0.0,0.0,1.0,68.18,36.36,4,0.0,0.0,589404
2023-01-03 17:00:00,00000006660,20230103170000,0.021,0.014,0.009,0.0,0.0,0.0,1.0,66.67,42.86,4,0.0,0.0,589404
2023-01-03 18:00:00,00000006660,20230103180000,0.023,0.012,0.011,0.0,0.0,0.0,1.0,52.17,47.83,4,0.0,0.0,589404
2023-01-03 19:00:00,00000006660,20230103190000,0.383,0.017,0.014,0.0,0.0,0.0,1.0,4.44,3.66,4,0.0,0.0,589404
2023-01-03 20:00:00,00000006660,20230103200000,2.168,0.015,0.01,0.0,0.0,0.0,1.0,0.69,0.46,4,0.0,0.0,589404
2023-01-03 21:00:00,00000006660,20230103210000,2.072,0.018,0.008,0.0,0.0,0.0,1.0,0.87,0.39,4,0.0,0.0,589404
2023-01-03 22:00:00,00000006660,20230103220000,2.095,0.018,0.008,0.0,0.0,0.0,1.0,0.86,0.38,4,0.0,0.0,589404
2023-01-03 23:00:00,00000006660,20230103230000,1.9,0.02,0.003,0.0,0.0,0.0,1.0,1.05,0.16,4,0.0,0.0,589404
2023-01-04 00:00:00,00000006660,20230104000000,1.87,0.021,0.001,0.0,0.0,0.0,1.0,1.12,0.05,4,0.0,0.0,589404
2023-01-04 01:00:00,00000006660,20230104010000,2.339,0.143,0.001,0.0,0.0,0.0,1.0,6.11,0.04,4,0.0,0.0,589404
2023-01-04 02:00:00,00000006660,20230104020000,1.246,0.397,0.0,0.0,0.0,0.0,1.0,31.86,0.0,4,0.0,0.0,589404
2023-01-04 03:00:00,00000006660,20230104030000,1.002,0.295,0.0,0.0,0.0,0.0,1.0,29.44,0.0,4,0.0,0.0,589404
2023-01-04 04:00:00,00000006660,20230104040000,0.932,0.048,0.0,0.0,0.0,0.0,1.0,5.15,0.0,4,0.0,0.0,589404
2023-01-04 05:00:00,00000006660,20230104050000,0.914,0.013,0.0,0.0,0.0,0.0,1.0,1.42,0.0,4,0.0,0.0,589404
2023-01-04 06:00:00,00000006660,20230104060000,0.912,0.022,0.0,0.0,0.0,0.0,1.0,2.41,0.0,4,0.0,0.0,589404
2023-01-04 07:00:00,00000006660,20230104070000,1.143,0.025,0.0,0.0,0.0,0.0,1.0,2.19,0.0,4,0.0,0.0,589404
2023-01-04 08:00:00,00000006660,20230104080000,1.856,0.022,0.001,0.0,0.0,0.0,1.0,1.19,0.05,4,0.0,0.0,589404
2023-01-04 09:00:00,00000006660,20230104090000,1.848,0.026,0.0,0.0,0.0,0.0,1.0,1.41,0.0,4,0.0,0.0,589404
