datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,rir,rcr,status,additional_consumption,additional_generation,owner_serno
2023-01-01 00:00:00,00000008120,20230101000000,0.477,0.203,0.004,0.0,0.0,0.0,1.0,42.56,0.84,4,0.0,0.0,589396
2023-01-01 01:00:00,00000008120,20230101010000,0.417,0.067,0.0,0.0,0.0,0.0,1.0,16.07,0.0,4,0.0,0.0,589396
2023-01-01 02:00:00,00000008120,20230101020000,0.292,0.201,0.0,0.0,0.0,0.0,1.0,68.84,0.0,4,0.0,0.0,589396
2023-01-01 03:00:00,00000008120,20230101030000,0.217,0.059,0.0,0.0,0.0,0.0,1.0,27.19,0.0,4,0.0,0.0,589396
2023-01-01 04:00:00,00000008120,20230101040000,0.287,0.194,0.0,0.0,0.0,0.0,1.0,67.6,0.0,4,0.0,0.0,589396
2023-01-01 05:00:00,00000008120,20230101050000,0.26,0.134,0.0,0.0,0.0,0.0,1.0,51.54,0.0,4,0.0,0.0,589396
2023-01-01 06:00:00,00000008120,20230101060000,0.602,0.137,0.0,0.0,0.0,0.0,1.0,22.76,0.0,4,0.0,0.0,589396
2023-01-01 07:00:00,00000008120,20230101070000,0.296,0.184,0.0,0.0,0.0,0.0,1.0,62.16,0.0,4,0.0,0.0,589396
2023-01-01 08:00:00,00000008120,20230101080000,0.279,0.072,0.004,0.0,0.0,0.0,1.0,25.81,1.43,4,0.0,0.0,589396
2023-01-01 09:00:00,00000008120,20230101090000,0.622,0.204,0.003,0.0,0.0,0.0,1.0,32.8,0.48,4,0.0,0.0,589396
2023-01-01 10:00:00,00000008120,20230101100000,0.833,0.147,0.002,0.0,0.0,0.0,1.0,17.65,0.24,4,0.0,0.0,589396
2023-01-01 11:00:00,00000008120,20230101110000,0.4,0.139,0.002,0.0,0.0,0.0,1.0,34.75,0.5,4,0.0,0.0,589396
2023-01-01 12:00:00,00000008120,20230101120000,0.697,0.19,0.001,0.0,0.0,0.0,1.0,27.26,0.14,4,0.0,0.0,589396
2023-01-01 13:00:00,00000008120,20230101130000,0.445,0.068,0.0,0.0,0.0,0.0,1.0,15.28,0.0,4,0.0,0.0,589396
2023-01-01 14:00:00,00000008120,20230101140000,0.292,0.19,0.0,0.0,0.0,0.0,1.0,65.07,0.0,4,0.0,0.0,589396
2023-01-01 15:00:00,00000008120,20230101150000,0.826,0.107,0.002,0.0,0.0,0.0,1.0,12.95,0.24,4,0.0,0.0,589396
2023-01-01 16:00:00,00000008120,20230101160000,0.303,0.136,0.002,0.0,0.0,0.0,1.0,44.88,0.66,4,0.0,0.0,589396
2023-01-01 17:00:00,00000008120,20230101170000,0.397,0.196,0.001,0.0,0.0,0.0,1.0,49.37,0.25,4,0.0,0.0,589396
2023-01-01 18:00:00,00000008120,20230101180000,1.165,0.082,0.008,0.0,0.0,0.0,1.0,7.04,0.69,4,0.0,0.0,589396
2023-01-01 19:00:00,00000008120,20230101190000,0.442,0.136,0.008,0.0,0.0,0.0,1.0,30.77,1.81,4,0.0,0.0,589396
2023-01-01 20:00:00,00000008120,20230101200000,0.437,0.126,0.013,0.0,0.0,0.0,1.0,28.83,2.97,4,0.0,0.0,589396
2023-01-01 21:00:00,00000008120,20230101210000,0.713,0.057,0.018,0.0,0.0,0.0,1.0,7.99,2.52,4,0.0,0.0,589396
2023-01-01 22:00:00,00000008120,20230101220000,0.419,0.144,0.005,0.0,0.0,0.0,1.0,34.37,1.19,4,0.0,0.0,589396
2023-01-01 23:00:00,00000008120,20230101230000,0.296,0.198,0.0,0.0,0.0,0.0,1.0,66.89,0.0,4,0.0,0.0,589396
2023-01-02 00:00:00,00000008120,20230102000000,0.565,0.05,0.0,0.0,0.0,0.0,1.0,8.85,0.0,4,0.0,0.0,589396
2023-01-02 01:00:00,00000008120,20230102010000,0.302,0.214,0.0,0.0,0.0,0.0,1.0,70.86,0.0,4,0.0,0.0,589396
2023-01-02 02:00:00,00000008120,20230102020000,0.227,0.073,0.0,0.0,0.0,0.0,1.0,32.16,0.0,4,0.0,0.0,589396
2023-01-02 03:00:00,00000008120,20230102030000,0.281,0.177,0.0,0.0,0.0,0.0,1.0,62.99,0.0,4,0.0,0.0,589396
2023-01-02 04:00:00,00000008120,20230102040000,0.271,0.163,0.0,0.0,0.0,0.0,1.0,60.15,0.0,4,0.0,0.0,589396
2023-01-02 05:00:00,00000008120,20230102050000,0.226,0.076,0.0,0.0,0.0,0.0,1.0,33.63,0.0,4,0.0,0.0,589396
2023-01-02 06:00:00,00000008120,20230102060000,0.649,0.212,0.0,0.0,0.0,0.0,1.0,32.67,0.0,4,0.0,0.0,589396
2023-01-02 07:00:00,00000008120,20230102070000,0.221,0.068,0.0,0.0,0.0,0.0,1.0,30.77,0.0,4,0.0,0.0,589396
2023-01-02 08:00:00,00000008120,20230102080000,0.341,0.154,0.005,0.0,0.0,0.0,1.0,45.16,1.47,4,0.0,0.0,589396
2023-01-02 09:00:00,00000008120,20230102090000,1.888,0.444,0.003,0.0,0.0,0.0,1.0,23.52,0.16,4,0.0,0.0,589396
2023-01-02 10:00:00,00000008120,20230102100000,0.386,0.242,0.004,0.0,0.0,0.0,1.0,62.69,1.04,4,0.0,0.0,589396
2023-01-02 11:00:00,00000008120,20230102110000,0.353,0.181,0.001,0.0,0.0,0.0,1.0,51.27,0.28,4,0.0,0.0,589396
2023-01-02 12:00:00,00000008120,20230102120000,0.327,0.126,0.001,0.0,0.0,0.0,1.0,38.53,0.31,4,0.0,0.0,589396
2023-01-02 13:00:00,00000008120,20230102130000,0.275,0.079,0.001,0.0,0.0,0.0,1.0,28.73,0.36,4,0.0,0.0,589396
2023-01-02 14:00:00,00000008120,20230102140000,0.984,0.196,0.0,0.0,0.0,0.0,1.0,19.92,0.0,4,0.0,0.0,589396
2023-01-02 15:00:00,00000008120,20230102150000,0.859,0.159,0.0,0.0,0.0,0.0,1.0,18.51,0.0,4,0.0,0.0,589396
2023-01-02 16:00:00,00000008120,20230102160000,0.252,0.123,0.0,0.0,0.0,0.0,1.0,48.81,0.0,4,0.0,0.0,589396
2023-01-02 17:00:00,00000008120,20230102170000,1.508,0.206,0.0,0.0,0.0,0.0,1.0,13.66,0.0,4,0.0,0.0,589396
2023-01-02 18:00:00,00000008120,20230102180000,1.113,0.026,0.009,0.0,0.0,0.0,1.0,2.34,0.81,4,0.0,0.0,589396
2023-01-02 19:00:00,00000008120,20230102190000,0.446,0.161,0.006,0.0,0.0,0.0,1.0,36.1,1.35,4,0.0,0.0,589396
2023-01-02 20:00:00,00000008120,20230102200000,0.397,0.061,0.012,0.0,0.0,0.0,1.0,15.37,3.02,4,0.0,0.0,589396
