datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,status,additional_consumption,additional_generation,rir,rcr,owner_serno
2023-02-25 09:00:00,00000007180,20230225090000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 10:00:00,00000007180,20230225100000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 11:00:00,00000007180,20230225110000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 12:00:00,00000007180,20230225120000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 13:00:00,00000007180,20230225130000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 14:00:00,00000007180,20230225140000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 15:00:00,00000007180,20230225150000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 16:00:00,00000007180,20230225160000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 17:00:00,00000007180,20230225170000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 18:00:00,00000007180,20230225180000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 19:00:00,00000007180,20230225190000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 20:00:00,00000007180,20230225200000,0.0,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 21:00:00,00000007180,20230225210000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 22:00:00,00000007180,20230225220000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-25 23:00:00,00000007180,20230225230000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 00:00:00,00000007180,20230226000000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 01:00:00,00000007180,20230226010000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 02:00:00,00000007180,20230226020000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 03:00:00,00000007180,20230226030000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 04:00:00,00000007180,20230226040000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 05:00:00,00000007180,20230226050000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 06:00:00,00000007180,20230226060000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 07:00:00,00000007180,20230226070000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 08:00:00,00000007180,20230226080000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 09:00:00,00000007180,20230226090000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 10:00:00,00000007180,20230226100000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 11:00:00,00000007180,20230226110000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 12:00:00,00000007180,20230226120000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 13:00:00,00000007180,20230226130000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 14:00:00,00000007180,20230226140000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 15:00:00,00000007180,20230226150000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 16:00:00,00000007180,20230226160000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 17:00:00,00000007180,20230226170000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 18:00:00,00000007180,20230226180000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 19:00:00,00000007180,20230226190000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 20:00:00,00000007180,20230226200000,0.0,0.0,0.01,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 21:00:00,00000007180,20230226210000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 22:00:00,00000007180,20230226220000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-26 23:00:00,00000007180,20230226230000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 00:00:00,00000007180,20230227000000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 01:00:00,00000007180,20230227010000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 02:00:00,00000007180,20230227020000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 03:00:00,00000007180,20230227030000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 04:00:00,00000007180,20230227040000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 05:00:00,00000007180,20230227050000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 06:00:00,00000007180,20230227060000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 07:00:00,00000007180,20230227070000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 08:00:00,00000007180,20230227080000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 09:00:00,00000007180,20230227090000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 10:00:00,00000007180,20230227100000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 11:00:00,00000007180,20230227110000,0.0,0.0,0.011,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
2023-02-27 12:00:00,00000007180,20230227120000,0.0,0.0,0.012,0.0,0.0,0.0,1.0,4,0.0,0.0,,,589253
