datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,rir,rcr,status,additional_consumption,additional_generation,owner_serno
2023-01-01 00:00:00,00000000570,20230101000000,0.137,0.171,0.0,0.0,0.0,0.0,1.0,124.82,0.0,4,0.0,0.0,589366
2023-01-01 01:00:00,00000000570,20230101010000,0.118,0.177,0.0,0.0,0.0,0.0,1.0,150.0,0.0,4,0.0,0.0,589366
2023-01-01 02:00:00,00000000570,20230101020000,0.118,0.18,0.0,0.0,0.0,0.0,1.0,152.54,0.0,4,0.0,0.0,589366
2023-01-01 03:00:00,00000000570,20230101030000,0.119,0.18,0.0,0.0,0.0,0.0,1.0,151.26,0.0,4,0.0,0.0,589366
2023-01-01 04:00:00,00000000570,20230101040000,0.118,0.181,0.0,0.0,0.0,0.0,1.0,153.39,0.0,4,0.0,0.0,589366
2023-01-01 05:00:00,00000000570,20230101050000,0.153,0.175,0.0,0.0,0.0,0.0,1.0,114.38,0.0,4,0.0,0.0,589366
2023-01-01 06:00:00,00000000570,20230101060000,0.27,0.161,0.0,0.0,0.0,0.0,1.0,59.63,0.0,4,0.0,0.0,589366
2023-01-01 07:00:00,00000000570,20230101070000,0.127,0.175,0.0,0.0,0.0,0.0,1.0,137.8,0.0,4,0.0,0.0,589366
2023-01-01 08:00:00,00000000570,20230101080000,0.099,0.183,0.0,0.0,0.0,0.0,1.0,184.85,0.0,4,0.0,0.0,589366
2023-01-01 09:00:00,00000000570,20230101090000,0.1,0.183,0.0,0.0,0.0,0.0,1.0,183.0,0.0,4,0.0,0.0,589366
2023-01-01 10:00:00,00000000570,20230101100000,0.111,0.178,0.0,0.0,0.0,0.0,1.0,160.36,0.0,4,0.0,0.0,589366
2023-01-01 11:00:00,00000000570,20230101110000,0.122,0.172,0.0,0.0,0.0,0.0,1.0,140.98,0.0,4,0.0,0.0,589366
2023-01-01 12:00:00,00000000570,20230101120000,0.833,0.629,0.0,0.0,0.0,0.0,1.0,75.51,0.0,4,0.0,0.0,589366
2023-01-01 13:00:00,00000000570,20230101130000,0.236,0.533,0.0,0.0,0.0,0.0,1.0,225.85,0.0,4,0.0,0.0,589366
2023-01-01 14:00:00,00000000570,20230101140000,0.185,0.167,0.0,0.0,0.0,0.0,1.0,90.27,0.0,4,0.0,0.0,589366
