datetime,owner_id,timestamp_raw,consumption,reactive_import,reactive_capacitive,generation,reactive_import_out,reactive_capacitive_out,multiplier,rir,rcr,status,additional_consumption,additional_generation,owner_serno
2023-01-01 00:00:00,00000000630,20230101000000,0.705,0.003,0.025,0.0,0.0,0.0,1.0,0.43,3.55,4,0.0,0.0,589364
2023-01-01 01:00:00,00000000630,20230101010000,0.274,0.0,0.032,0.0,0.0,0.0,1.0,0.0,11.68,4,0.0,0.0,589364
2023-01-01 02:00:00,00000000630,20230101020000,0.225,0.007,0.034,0.0,0.0,0.0,1.0,3.11,15.11,4,0.0,0.0,589364
2023-01-01 03:00:00,00000000630,20230101030000,0.197,0.007,0.028,0.0,0.0,0.0,1.0,3.55,14.21,4,0.0,0.0,589364
2023-01-01 04:00:00,00000000630,20230101040000,0.193,0.007,0.031,0.0,0.0,0.0,1.0,3.63,16.06,4,0.0,0.0,589364
2023-01-01 05:00:00,00000000630,20230101050000,0.167,0.003,0.043,0.0,0.0,0.0,1.0,1.8,25.75,4,0.0,0.0,589364
2023-01-01 06:00:00,00000000630,20230101060000,0.206,0.007,0.025,0.0,0.0,0.0,1.0,3.4,12.14,4,0.0,0.0,589364
2023-01-01 07:00:00,00000000630,20230101070000,0.205,0.008,0.025,0.0,0.0,0.0,1.0,3.9,12.2,4,0.0,0.0,589364
2023-01-01 08:00:00,00000000630,20230101080000,0.147,0.0,0.053,0.0,0.0,0.0,1.0,0.0,36.05,4,0.0,0.0,589364
2023-01-01 09:00:00,00000000630,20230101090000,0.223,0.011,0.019,0.0,0.0,0.0,1.0,4.93,8.52,4,0.0,0.0,589364
2023-01-01 10:00:00,00000000630,20230101100000,0.198,0.007,0.029,0.0,0.0,0.0,1.0,3.54,14.65,4,0.0,0.0,589364
2023-01-01 11:00:00,00000000630,20230101110000,0.294,0.001,0.041,0.0,0.0,0.0,1.0,0.34,13.95,4,0.0,0.0,589364
2023-01-01 12:00:00,00000000630,20230101120000,0.109,0.019,0.015,0.0,0.0,0.0,1.0,17.43,13.76,4,0.0,0.0,589364
2023-01-01 13:00:00,00000000630,20230101130000,0.084,0.013,0.021,0.0,0.0,0.0,1.0,15.48,25.0,4,0.0,0.0,589364
2023-01-01 14:00:00,00000000630,20230101140000,0.17,0.008,0.032,0.0,0.0,0.0,1.0,4.71,18.82,4,0.0,0.0,589364
2023-01-01 15:00:00,00000000630,20230101150000,2.259,0.025,0.009,0.0,0.0,0.0,1.0,1.11,0.4,4,0.0,0.0,589364
2023-01-01 16:00:00,00000000630,20230101160000,0.137,0.013,0.019,0.0,0.0,0.0,1.0,9.49,13.87,4,0.0,0.0,589364
2023-01-01 17:00:00,00000000630,20230101170000,0.099,0.004,0.027,0.0,0.0,0.0,1.0,4.04,27.27,4,0.0,0.0,589364
2023-01-01 18:00:00,00000000630,20230101180000,0.173,0.017,0.014,0.0,0.0,0.0,1.0,9.83,8.09,4,0.0,0.0,589364
2023-01-01 19:00:00,00000000630,20230101190000,0.273,0.004,0.029,0.0,0.0,0.0,1.0,1.47,10.62,4,0.0,0.0,589364
2023-01-01 20:00:00,00000000630,20230101200000,0.269,0.0,0.049,0.0,0.0,0.0,1.0,0.0,18.22,4,0.0,0.0,589364
2023-01-01 21:00:00,00000000630,20230101210000,0.301,0.0,0.031,0.0,0.0,0.0,1.0,0.0,10.3,4,0.0,0.0,589364
2023-01-01 22:00:00,00000000630,20230101220000,0.306,0.0,0.035,0.0,0.0,0.0,1.0,0.0,11.44,4,0.0,0.0,589364
2023-01-01 23:00:00,00000000630,20230101230000,0.249,0.001,0.043,0.0,0.0,0.0,1.0,0.4,17.27,4,0.0,0.0,589364
2023-01-02 00:00:00,00000000630,20230102000000,0.263,0.004,0.033,0.0,0.0,0.0,1.0,1.52,12.55,4,0.0,0.0,589364
2023-01-02 01:00:00,00000000630,20230102010000,0.308,0.002,0.043,0.0,0.0,0.0,1.0,0.65,13.96,4,0.0,0.0,589364
2023-01-02 02:00:00,00000000630,20230102020000,0.301,0.009,0.008,0.0,0.0,0.0,1.0,2.99,2.66,4,0.0,0.0,589364
2023-01-02 03:00:00,00000000630,20230102030000,0.207,0.009,0.024,0.0,0.0,0.0,1.0,4.35,11.59,4,0.0,0.0,589364
2023-01-02 04:00:00,00000000630,20230102040000,0.176,0.005,0.038,0.0,0.0,0.0,1.0,2.84,21.59,4,0.0,0.0,589364
2023-01-02 05:00:00,00000000630,20230102050000,0.184,0.005,0.034,0.0,0.0,0.0,1.0,2.72,18.48,4,0.0,0.0,589364
2023-01-02 06:00:00,00000000630,20230102060000,0.199,0.008,0.028,0.0,0.0,0.0,1.0,4.02,14.07,4,0.0,0.0,589364
2023-01-02 07:00:00,00000000630,20230102070000,0.196,0.006,0.03,0.0,0.0,0.0,1.0,3.06,15.31,4,0.0,0.0,589364
2023-01-02 08:00:00,00000000630,20230102080000,0.48,0.004,0.04,0.0,0.0,0.0,1.0,0.83,8.33,4,0.0,0.0,589364
2023-01-02 09:00:00,00000000630,20230102090000,0.2,0.007,0.025,0.0,0.0,0.0,1.0,3.5,12.5,4,0.0,0.0,589364
2023-01-02 10:00:00,00000000630,20230102100000,0.205,0.007,0.024,0.0,0.0,0.0,1.0,3.41,11.71,4,0.0,0.0,589364
2023-01-02 11:00:00,00000000630,20230102110000,0.147,0.0,0.05,0.0,0.0,0.0,1.0,0.0,34.01,4,0.0,0.0,589364
